,coco_url,crop_area,crop_type,obj_id,true_bbox,true_class
2363,http://images.cocodataset.org/val2017/000000153011.jpg,"[222, 85, 224, 224]",bot_L,1622245.0,"[0, 151, 50, 73]",67.0
2364,http://images.cocodataset.org/val2017/000000153011.jpg,"[48, 85, 224, 224]",bot_R,1622245.0,"[174, 151, 50, 73]",67.0
2365,http://images.cocodataset.org/val2017/000000076547.jpg,"[321, 168, 224, 224]",centr,1627609.0,"[64, 84, 96, 56]",73.0
2366,http://images.cocodataset.org/val2017/000000076547.jpg,"[385, 252, 224, 224]",top_L,1627609.0,"[0, 0, 96, 56]",73.0
2367,http://images.cocodataset.org/val2017/000000076547.jpg,"[257, 252, 224, 224]",top_R,1627609.0,"[128, 0, 96, 56]",73.0
2368,http://images.cocodataset.org/val2017/000000076547.jpg,"[385, 84, 224, 224]",bot_L,1627609.0,"[0, 168, 96, 56]",73.0
2369,http://images.cocodataset.org/val2017/000000076547.jpg,"[257, 84, 224, 224]",bot_R,1627609.0,"[128, 168, 96, 56]",73.0
2370,http://images.cocodataset.org/val2017/000000231831.jpg,"[81, 308, 224, 224]",centr,1658926.0,"[68, 91, 88, 41]",84.0
2371,http://images.cocodataset.org/val2017/000000231831.jpg,"[149, 399, 224, 224]",top_L,1658926.0,"[0, 0, 88, 41]",84.0
2372,http://images.cocodataset.org/val2017/000000231831.jpg,"[13, 399, 224, 224]",top_R,1658926.0,"[136, 0, 88, 41]",84.0
2373,http://images.cocodataset.org/val2017/000000231831.jpg,"[149, 216, 224, 224]",bot_L,1658926.0,"[0, 183, 88, 41]",84.0
2374,http://images.cocodataset.org/val2017/000000231831.jpg,"[13, 216, 224, 224]",bot_R,1658926.0,"[136, 183, 88, 41]",84.0
2375,http://images.cocodataset.org/val2017/000000151480.jpg,"[157, 116, 224, 224]",centr,1680044.0,"[94, 66, 36, 92]",1.0
2376,http://images.cocodataset.org/val2017/000000151480.jpg,"[251, 182, 224, 224]",top_L,1680044.0,"[0, 0, 36, 92]",1.0
2377,http://images.cocodataset.org/val2017/000000151480.jpg,"[63, 182, 224, 224]",top_R,1680044.0,"[188, 0, 36, 92]",1.0
2378,http://images.cocodataset.org/val2017/000000151480.jpg,"[251, 50, 224, 224]",bot_L,1680044.0,"[0, 132, 36, 92]",1.0
2379,http://images.cocodataset.org/val2017/000000151480.jpg,"[63, 50, 224, 224]",bot_R,1680044.0,"[188, 132, 36, 92]",1.0
2380,http://images.cocodataset.org/val2017/000000084170.jpg,"[234, 135, 224, 224]",centr,1682257.0,"[103, 93, 19, 38]",1.0
2381,http://images.cocodataset.org/val2017/000000084170.jpg,"[337, 228, 224, 224]",top_L,1682257.0,"[0, 0, 19, 38]",1.0
2382,http://images.cocodataset.org/val2017/000000084170.jpg,"[132, 228, 224, 224]",top_R,1682257.0,"[205, 0, 19, 38]",1.0
2383,http://images.cocodataset.org/val2017/000000084170.jpg,"[337, 42, 224, 224]",bot_L,1682257.0,"[0, 186, 19, 38]",1.0
2384,http://images.cocodataset.org/val2017/000000084170.jpg,"[132, 42, 224, 224]",bot_R,1682257.0,"[205, 186, 19, 38]",1.0
2385,http://images.cocodataset.org/val2017/000000018837.jpg,"[204, 106, 224, 224]",centr,1682653.0,"[101, 88, 23, 47]",1.0
2386,http://images.cocodataset.org/val2017/000000018837.jpg,"[305, 194, 224, 224]",top_L,1682653.0,"[0, 0, 23, 47]",1.0
2387,http://images.cocodataset.org/val2017/000000018837.jpg,"[104, 194, 224, 224]",top_R,1682653.0,"[201, 0, 23, 47]",1.0
2388,http://images.cocodataset.org/val2017/000000018837.jpg,"[305, 17, 224, 224]",bot_L,1682653.0,"[0, 177, 23, 47]",1.0
2389,http://images.cocodataset.org/val2017/000000018837.jpg,"[104, 17, 224, 224]",bot_R,1682653.0,"[201, 177, 23, 47]",1.0
2390,http://images.cocodataset.org/val2017/000000494188.jpg,"[138, 161, 224, 224]",centr,1685831.0,"[105, 91, 14, 42]",1.0
2391,http://images.cocodataset.org/val2017/000000494188.jpg,"[243, 252, 224, 224]",top_L,1685831.0,"[0, 0, 14, 42]",1.0
2392,http://images.cocodataset.org/val2017/000000494188.jpg,"[33, 252, 224, 224]",top_R,1685831.0,"[210, 0, 14, 42]",1.0
2393,http://images.cocodataset.org/val2017/000000494188.jpg,"[243, 70, 224, 224]",bot_L,1685831.0,"[0, 182, 14, 42]",1.0
2394,http://images.cocodataset.org/val2017/000000494188.jpg,"[33, 70, 224, 224]",bot_R,1685831.0,"[210, 182, 14, 42]",1.0
2395,http://images.cocodataset.org/val2017/000000009769.jpg,"[219, 111, 224, 224]",centr,1689385.0,"[92, 93, 40, 38]",1.0
2396,http://images.cocodataset.org/val2017/000000009769.jpg,"[311, 204, 224, 224]",top_L,1689385.0,"[0, 0, 40, 38]",1.0
2397,http://images.cocodataset.org/val2017/000000009769.jpg,"[127, 204, 224, 224]",top_R,1689385.0,"[184, 0, 40, 38]",1.0
2398,http://images.cocodataset.org/val2017/000000009769.jpg,"[311, 18, 224, 224]",bot_L,1689385.0,"[0, 186, 40, 38]",1.0
2399,http://images.cocodataset.org/val2017/000000009769.jpg,"[127, 18, 224, 224]",bot_R,1689385.0,"[184, 186, 40, 38]",1.0
2400,http://images.cocodataset.org/val2017/000000210394.jpg,"[137, 124, 224, 224]",centr,1698150.0,"[106, 101, 12, 22]",1.0
2401,http://images.cocodataset.org/val2017/000000210394.jpg,"[243, 225, 224, 224]",top_L,1698150.0,"[0, 0, 12, 22]",1.0
2402,http://images.cocodataset.org/val2017/000000210394.jpg,"[31, 225, 224, 224]",top_R,1698150.0,"[212, 0, 12, 22]",1.0
2403,http://images.cocodataset.org/val2017/000000210394.jpg,"[243, 23, 224, 224]",bot_L,1698150.0,"[0, 202, 12, 22]",1.0
2404,http://images.cocodataset.org/val2017/000000210394.jpg,"[31, 23, 224, 224]",bot_R,1698150.0,"[212, 202, 12, 22]",1.0
2405,http://images.cocodataset.org/val2017/000000401862.jpg,"[162, 125, 224, 224]",centr,1700727.0,"[102, 97, 20, 30]",1.0
2406,http://images.cocodataset.org/val2017/000000401862.jpg,"[264, 222, 224, 224]",top_L,1700727.0,"[0, 0, 20, 30]",1.0
2407,http://images.cocodataset.org/val2017/000000401862.jpg,"[60, 222, 224, 224]",top_R,1700727.0,"[204, 0, 20, 30]",1.0
2408,http://images.cocodataset.org/val2017/000000401862.jpg,"[264, 28, 224, 224]",bot_L,1700727.0,"[0, 194, 20, 30]",1.0
2409,http://images.cocodataset.org/val2017/000000401862.jpg,"[60, 28, 224, 224]",bot_R,1700727.0,"[204, 194, 20, 30]",1.0
2410,http://images.cocodataset.org/val2017/000000009769.jpg,"[164, 106, 224, 224]",centr,1712869.0,"[88, 94, 48, 35]",1.0
2411,http://images.cocodataset.org/val2017/000000009769.jpg,"[252, 200, 224, 224]",top_L,1712869.0,"[0, 0, 48, 35]",1.0
2412,http://images.cocodataset.org/val2017/000000009769.jpg,"[76, 200, 224, 224]",top_R,1712869.0,"[176, 0, 48, 35]",1.0
2413,http://images.cocodataset.org/val2017/000000009769.jpg,"[252, 11, 224, 224]",bot_L,1712869.0,"[0, 189, 48, 35]",1.0
2414,http://images.cocodataset.org/val2017/000000009769.jpg,"[76, 11, 224, 224]",bot_R,1712869.0,"[176, 189, 48, 35]",1.0
2415,http://images.cocodataset.org/val2017/000000369675.jpg,"[224, 84, 224, 224]",centr,1713511.0,"[101, 83, 22, 57]",1.0
2416,http://images.cocodataset.org/val2017/000000369675.jpg,"[325, 167, 224, 224]",top_L,1713511.0,"[0, 0, 22, 57]",1.0
2417,http://images.cocodataset.org/val2017/000000369675.jpg,"[123, 167, 224, 224]",top_R,1713511.0,"[202, 0, 22, 57]",1.0
2418,http://images.cocodataset.org/val2017/000000369675.jpg,"[325, 0, 224, 224]",bot_L,1713511.0,"[0, 167, 22, 57]",1.0
2419,http://images.cocodataset.org/val2017/000000369675.jpg,"[123, 0, 224, 224]",bot_R,1713511.0,"[202, 167, 22, 57]",1.0
2420,http://images.cocodataset.org/val2017/000000511599.jpg,"[290, 144, 224, 224]",centr,1717460.0,"[98, 70, 29, 85]",1.0
2421,http://images.cocodataset.org/val2017/000000511599.jpg,"[388, 214, 224, 224]",top_L,1717460.0,"[0, 0, 29, 85]",1.0
2422,http://images.cocodataset.org/val2017/000000511599.jpg,"[193, 214, 224, 224]",top_R,1717460.0,"[195, 0, 29, 85]",1.0
2423,http://images.cocodataset.org/val2017/000000511599.jpg,"[388, 75, 224, 224]",bot_L,1717460.0,"[0, 139, 29, 85]",1.0
2424,http://images.cocodataset.org/val2017/000000511599.jpg,"[193, 75, 224, 224]",bot_R,1717460.0,"[195, 139, 29, 85]",1.0
2425,http://images.cocodataset.org/val2017/000000078565.jpg,"[208, 154, 224, 224]",centr,1725968.0,"[107, 97, 11, 31]",1.0
2426,http://images.cocodataset.org/val2017/000000078565.jpg,"[315, 251, 224, 224]",top_L,1725968.0,"[0, 0, 11, 31]",1.0
2427,http://images.cocodataset.org/val2017/000000078565.jpg,"[102, 251, 224, 224]",top_R,1725968.0,"[213, 0, 11, 31]",1.0
2428,http://images.cocodataset.org/val2017/000000078565.jpg,"[315, 58, 224, 224]",bot_L,1725968.0,"[0, 193, 11, 31]",1.0
2429,http://images.cocodataset.org/val2017/000000078565.jpg,"[102, 58, 224, 224]",bot_R,1725968.0,"[213, 193, 11, 31]",1.0
2430,http://images.cocodataset.org/val2017/000000110784.jpg,"[98, 216, 224, 224]",centr,1728951.0,"[88, 56, 49, 111]",1.0
2431,http://images.cocodataset.org/val2017/000000110784.jpg,"[186, 272, 224, 224]",top_L,1728951.0,"[0, 0, 49, 111]",1.0
2432,http://images.cocodataset.org/val2017/000000110784.jpg,"[11, 272, 224, 224]",top_R,1728951.0,"[175, 0, 49, 111]",1.0
2433,http://images.cocodataset.org/val2017/000000110784.jpg,"[186, 159, 224, 224]",bot_L,1728951.0,"[0, 113, 49, 111]",1.0
2434,http://images.cocodataset.org/val2017/000000110784.jpg,"[11, 159, 224, 224]",bot_R,1728951.0,"[175, 113, 49, 111]",1.0
2435,http://images.cocodataset.org/val2017/000000296224.jpg,"[261, 113, 224, 224]",centr,1740895.0,"[72, 84, 80, 56]",1.0
2436,http://images.cocodataset.org/val2017/000000296224.jpg,"[333, 197, 224, 224]",top_L,1740895.0,"[0, 0, 80, 56]",1.0
2437,http://images.cocodataset.org/val2017/000000296224.jpg,"[189, 197, 224, 224]",top_R,1740895.0,"[144, 0, 80, 56]",1.0
2438,http://images.cocodataset.org/val2017/000000296224.jpg,"[333, 29, 224, 224]",bot_L,1740895.0,"[0, 168, 80, 56]",1.0
2439,http://images.cocodataset.org/val2017/000000296224.jpg,"[189, 29, 224, 224]",bot_R,1740895.0,"[144, 168, 80, 56]",1.0
2440,http://images.cocodataset.org/val2017/000000355817.jpg,"[310, 107, 224, 224]",centr,1745306.0,"[101, 93, 21, 38]",1.0
2441,http://images.cocodataset.org/val2017/000000355817.jpg,"[411, 200, 224, 224]",top_L,1745306.0,"[0, 0, 21, 38]",1.0
2442,http://images.cocodataset.org/val2017/000000355817.jpg,"[208, 200, 224, 224]",top_R,1745306.0,"[203, 0, 21, 38]",1.0
2443,http://images.cocodataset.org/val2017/000000355817.jpg,"[411, 14, 224, 224]",bot_L,1745306.0,"[0, 186, 21, 38]",1.0
2444,http://images.cocodataset.org/val2017/000000355817.jpg,"[208, 14, 224, 224]",bot_R,1745306.0,"[203, 186, 21, 38]",1.0
2445,http://images.cocodataset.org/val2017/000000430073.jpg,"[310, 96, 224, 224]",centr,1745746.0,"[89, 60, 45, 103]",1.0
2446,http://images.cocodataset.org/val2017/000000430073.jpg,"[399, 156, 224, 224]",top_L,1745746.0,"[0, 0, 45, 103]",1.0
2447,http://images.cocodataset.org/val2017/000000430073.jpg,"[220, 156, 224, 224]",top_R,1745746.0,"[179, 0, 45, 103]",1.0
2448,http://images.cocodataset.org/val2017/000000430073.jpg,"[399, 35, 224, 224]",bot_L,1745746.0,"[0, 121, 45, 103]",1.0
2449,http://images.cocodataset.org/val2017/000000430073.jpg,"[220, 35, 224, 224]",bot_R,1745746.0,"[179, 121, 45, 103]",1.0
2450,http://images.cocodataset.org/val2017/000000227399.jpg,"[293, 94, 224, 224]",centr,1748662.0,"[90, 79, 44, 67]",1.0
2451,http://images.cocodataset.org/val2017/000000227399.jpg,"[383, 173, 224, 224]",top_L,1748662.0,"[0, 0, 44, 67]",1.0
2452,http://images.cocodataset.org/val2017/000000227399.jpg,"[203, 173, 224, 224]",top_R,1748662.0,"[180, 0, 44, 67]",1.0
2453,http://images.cocodataset.org/val2017/000000227399.jpg,"[383, 16, 224, 224]",bot_L,1748662.0,"[0, 157, 44, 67]",1.0
2454,http://images.cocodataset.org/val2017/000000227399.jpg,"[203, 16, 224, 224]",bot_R,1748662.0,"[180, 157, 44, 67]",1.0
2455,http://images.cocodataset.org/val2017/000000499181.jpg,"[248, 147, 224, 224]",centr,1782503.0,"[81, 106, 62, 12]",3.0
2456,http://images.cocodataset.org/val2017/000000499181.jpg,"[329, 253, 224, 224]",top_L,1782503.0,"[0, 0, 62, 12]",3.0
2457,http://images.cocodataset.org/val2017/000000499181.jpg,"[167, 253, 224, 224]",top_R,1782503.0,"[162, 0, 62, 12]",3.0
2458,http://images.cocodataset.org/val2017/000000499181.jpg,"[329, 41, 224, 224]",bot_L,1782503.0,"[0, 212, 62, 12]",3.0
2459,http://images.cocodataset.org/val2017/000000499181.jpg,"[167, 41, 224, 224]",bot_R,1782503.0,"[162, 212, 62, 12]",3.0
2460,http://images.cocodataset.org/val2017/000000484404.jpg,"[242, 124, 224, 224]",centr,1794633.0,"[72, 79, 80, 65]",6.0
2461,http://images.cocodataset.org/val2017/000000484404.jpg,"[314, 203, 224, 224]",top_L,1794633.0,"[0, 0, 80, 65]",6.0
2462,http://images.cocodataset.org/val2017/000000484404.jpg,"[170, 203, 224, 224]",top_R,1794633.0,"[144, 0, 80, 65]",6.0
2463,http://images.cocodataset.org/val2017/000000484404.jpg,"[314, 44, 224, 224]",bot_L,1794633.0,"[0, 159, 80, 65]",6.0
2464,http://images.cocodataset.org/val2017/000000484404.jpg,"[170, 44, 224, 224]",bot_R,1794633.0,"[144, 159, 80, 65]",6.0
2465,http://images.cocodataset.org/val2017/000000227187.jpg,"[306, 120, 224, 224]",centr,1814903.0,"[74, 85, 77, 55]",16.0
2466,http://images.cocodataset.org/val2017/000000227187.jpg,"[380, 205, 224, 224]",top_L,1814903.0,"[0, 0, 77, 55]",16.0
2467,http://images.cocodataset.org/val2017/000000227187.jpg,"[233, 205, 224, 224]",top_R,1814903.0,"[147, 0, 77, 55]",16.0
2468,http://images.cocodataset.org/val2017/000000227187.jpg,"[380, 36, 224, 224]",bot_L,1814903.0,"[0, 169, 77, 55]",16.0
2469,http://images.cocodataset.org/val2017/000000227187.jpg,"[233, 36, 224, 224]",bot_R,1814903.0,"[147, 169, 77, 55]",16.0
2470,http://images.cocodataset.org/val2017/000000375763.jpg,"[274, 118, 224, 224]",centr,1817788.0,"[74, 61, 77, 103]",20.0
2471,http://images.cocodataset.org/val2017/000000375763.jpg,"[348, 179, 224, 224]",top_L,1817788.0,"[0, 0, 77, 103]",20.0
2472,http://images.cocodataset.org/val2017/000000375763.jpg,"[201, 179, 224, 224]",top_R,1817788.0,"[147, 0, 77, 103]",20.0
2473,http://images.cocodataset.org/val2017/000000375763.jpg,"[348, 58, 224, 224]",bot_L,1817788.0,"[0, 121, 77, 103]",20.0
2474,http://images.cocodataset.org/val2017/000000375763.jpg,"[201, 58, 224, 224]",bot_R,1817788.0,"[147, 121, 77, 103]",20.0
2475,http://images.cocodataset.org/val2017/000000023937.jpg,"[338, 108, 224, 224]",centr,1818183.0,"[58, 74, 109, 76]",20.0
2476,http://images.cocodataset.org/val2017/000000023937.jpg,"[396, 182, 224, 224]",top_L,1818183.0,"[0, 0, 109, 76]",20.0
2477,http://images.cocodataset.org/val2017/000000023937.jpg,"[281, 182, 224, 224]",top_R,1818183.0,"[115, 0, 109, 76]",20.0
2478,http://images.cocodataset.org/val2017/000000023937.jpg,"[396, 34, 224, 224]",bot_L,1818183.0,"[0, 148, 109, 76]",20.0
2479,http://images.cocodataset.org/val2017/000000023937.jpg,"[281, 34, 224, 224]",bot_R,1818183.0,"[115, 148, 109, 76]",20.0
2480,http://images.cocodataset.org/val2017/000000552612.jpg,"[131, 259, 224, 224]",centr,1818710.0,"[75, 69, 74, 86]",20.0
2481,http://images.cocodataset.org/val2017/000000552612.jpg,"[206, 328, 224, 224]",top_L,1818710.0,"[0, 0, 74, 86]",20.0
2482,http://images.cocodataset.org/val2017/000000552612.jpg,"[56, 328, 224, 224]",top_R,1818710.0,"[150, 0, 74, 86]",20.0
2483,http://images.cocodataset.org/val2017/000000552612.jpg,"[206, 190, 224, 224]",bot_L,1818710.0,"[0, 138, 74, 86]",20.0
2484,http://images.cocodataset.org/val2017/000000552612.jpg,"[56, 190, 224, 224]",bot_R,1818710.0,"[150, 138, 74, 86]",20.0
2485,http://images.cocodataset.org/val2017/000000244411.jpg,"[126, 113, 224, 224]",centr,1820365.0,"[99, 106, 26, 12]",21.0
2486,http://images.cocodataset.org/val2017/000000244411.jpg,"[225, 219, 224, 224]",top_L,1820365.0,"[0, 0, 26, 12]",21.0
2487,http://images.cocodataset.org/val2017/000000244411.jpg,"[27, 219, 224, 224]",top_R,1820365.0,"[198, 0, 26, 12]",21.0
2488,http://images.cocodataset.org/val2017/000000244411.jpg,"[225, 7, 224, 224]",bot_L,1820365.0,"[0, 212, 26, 12]",21.0
2489,http://images.cocodataset.org/val2017/000000244411.jpg,"[27, 7, 224, 224]",bot_R,1820365.0,"[198, 212, 26, 12]",21.0
2490,http://images.cocodataset.org/val2017/000000511599.jpg,"[226, 148, 224, 224]",centr,1842900.0,"[96, 94, 31, 35]",33.0
2491,http://images.cocodataset.org/val2017/000000511599.jpg,"[322, 242, 224, 224]",top_L,1842900.0,"[0, 0, 31, 35]",33.0
2492,http://images.cocodataset.org/val2017/000000511599.jpg,"[129, 242, 224, 224]",top_R,1842900.0,"[193, 0, 31, 35]",33.0
2493,http://images.cocodataset.org/val2017/000000511599.jpg,"[322, 53, 224, 224]",bot_L,1842900.0,"[0, 189, 31, 35]",33.0
2494,http://images.cocodataset.org/val2017/000000511599.jpg,"[129, 53, 224, 224]",bot_R,1842900.0,"[193, 189, 31, 35]",33.0
2495,http://images.cocodataset.org/val2017/000000511599.jpg,"[132, 150, 224, 224]",centr,1843568.0,"[109, 105, 5, 15]",33.0
2496,http://images.cocodataset.org/val2017/000000511599.jpg,"[241, 255, 224, 224]",top_L,1843568.0,"[0, 0, 5, 15]",33.0
2497,http://images.cocodataset.org/val2017/000000511599.jpg,"[22, 255, 224, 224]",top_R,1843568.0,"[219, 0, 5, 15]",33.0
2498,http://images.cocodataset.org/val2017/000000511599.jpg,"[241, 46, 224, 224]",bot_L,1843568.0,"[0, 209, 5, 15]",33.0
2499,http://images.cocodataset.org/val2017/000000511599.jpg,"[22, 46, 224, 224]",bot_R,1843568.0,"[219, 209, 5, 15]",33.0
2500,http://images.cocodataset.org/val2017/000000375493.jpg,"[242, 137, 224, 224]",centr,1867631.0,"[97, 105, 31, 14]",44.0
2501,http://images.cocodataset.org/val2017/000000375493.jpg,"[339, 242, 224, 224]",top_L,1867631.0,"[0, 0, 31, 14]",44.0
2502,http://images.cocodataset.org/val2017/000000375493.jpg,"[146, 242, 224, 224]",top_R,1867631.0,"[193, 0, 31, 14]",44.0
2503,http://images.cocodataset.org/val2017/000000375493.jpg,"[339, 32, 224, 224]",bot_L,1867631.0,"[0, 210, 31, 14]",44.0
2504,http://images.cocodataset.org/val2017/000000375493.jpg,"[146, 32, 224, 224]",bot_R,1867631.0,"[193, 210, 31, 14]",44.0
2505,http://images.cocodataset.org/val2017/000000013659.jpg,"[195, 152, 224, 224]",centr,1934026.0,"[87, 66, 50, 93]",62.0
2506,http://images.cocodataset.org/val2017/000000013659.jpg,"[282, 218, 224, 224]",top_L,1934026.0,"[0, 0, 50, 93]",62.0
2507,http://images.cocodataset.org/val2017/000000013659.jpg,"[108, 218, 224, 224]",top_R,1934026.0,"[174, 0, 50, 93]",62.0
2508,http://images.cocodataset.org/val2017/000000013659.jpg,"[282, 87, 224, 224]",bot_L,1934026.0,"[0, 131, 50, 93]",62.0
2509,http://images.cocodataset.org/val2017/000000013659.jpg,"[108, 87, 224, 224]",bot_R,1934026.0,"[174, 131, 50, 93]",62.0
2510,http://images.cocodataset.org/val2017/000000453584.jpg,"[234, 98, 224, 224]",centr,1942853.0,"[88, 56, 49, 111]",62.0
2511,http://images.cocodataset.org/val2017/000000453584.jpg,"[322, 154, 224, 224]",top_L,1942853.0,"[0, 0, 49, 111]",62.0
2512,http://images.cocodataset.org/val2017/000000453584.jpg,"[147, 154, 224, 224]",top_R,1942853.0,"[175, 0, 49, 111]",62.0
2513,http://images.cocodataset.org/val2017/000000453584.jpg,"[322, 41, 224, 224]",bot_L,1942853.0,"[0, 113, 49, 111]",62.0
2514,http://images.cocodataset.org/val2017/000000453584.jpg,"[147, 41, 224, 224]",bot_R,1942853.0,"[175, 113, 49, 111]",62.0
2515,http://images.cocodataset.org/val2017/000000084170.jpg,"[163, 132, 224, 224]",centr,2007085.0,"[92, 94, 40, 35]",1.0
2516,http://images.cocodataset.org/val2017/000000084170.jpg,"[255, 226, 224, 224]",top_L,2007085.0,"[0, 0, 40, 35]",1.0
2517,http://images.cocodataset.org/val2017/000000084170.jpg,"[71, 226, 224, 224]",top_R,2007085.0,"[184, 0, 40, 35]",1.0
2518,http://images.cocodataset.org/val2017/000000084170.jpg,"[255, 37, 224, 224]",bot_L,2007085.0,"[0, 189, 40, 35]",1.0
2519,http://images.cocodataset.org/val2017/000000084170.jpg,"[71, 37, 224, 224]",bot_R,2007085.0,"[184, 189, 40, 35]",1.0
2520,http://images.cocodataset.org/val2017/000000396338.jpg,"[172, 105, 224, 224]",centr,2008067.0,"[103, 85, 18, 54]",1.0
2521,http://images.cocodataset.org/val2017/000000396338.jpg,"[275, 190, 224, 224]",top_L,2008067.0,"[0, 0, 18, 54]",1.0
2522,http://images.cocodataset.org/val2017/000000396338.jpg,"[69, 190, 224, 224]",top_R,2008067.0,"[206, 0, 18, 54]",1.0
2523,http://images.cocodataset.org/val2017/000000396338.jpg,"[275, 20, 224, 224]",bot_L,2008067.0,"[0, 170, 18, 54]",1.0
2524,http://images.cocodataset.org/val2017/000000396338.jpg,"[69, 20, 224, 224]",bot_R,2008067.0,"[206, 170, 18, 54]",1.0
2525,http://images.cocodataset.org/val2017/000000322610.jpg,"[114, 99, 224, 224]",centr,2009637.0,"[99, 68, 25, 88]",1.0
2526,http://images.cocodataset.org/val2017/000000322610.jpg,"[213, 167, 224, 224]",top_L,2009637.0,"[0, 0, 25, 88]",1.0
2527,http://images.cocodataset.org/val2017/000000322610.jpg,"[14, 167, 224, 224]",top_R,2009637.0,"[199, 0, 25, 88]",1.0
2528,http://images.cocodataset.org/val2017/000000322610.jpg,"[213, 31, 224, 224]",bot_L,2009637.0,"[0, 136, 25, 88]",1.0
2529,http://images.cocodataset.org/val2017/000000322610.jpg,"[14, 31, 224, 224]",bot_R,2009637.0,"[199, 136, 25, 88]",1.0
2530,http://images.cocodataset.org/val2017/000000511599.jpg,"[210, 124, 224, 224]",centr,2009955.0,"[104, 100, 15, 23]",1.0
2531,http://images.cocodataset.org/val2017/000000511599.jpg,"[314, 224, 224, 224]",top_L,2009955.0,"[0, 0, 15, 23]",1.0
2532,http://images.cocodataset.org/val2017/000000511599.jpg,"[105, 224, 224, 224]",top_R,2009955.0,"[209, 0, 15, 23]",1.0
2533,http://images.cocodataset.org/val2017/000000511599.jpg,"[314, 23, 224, 224]",bot_L,2009955.0,"[0, 201, 15, 23]",1.0
2534,http://images.cocodataset.org/val2017/000000511599.jpg,"[105, 23, 224, 224]",bot_R,2009955.0,"[209, 201, 15, 23]",1.0
2535,http://images.cocodataset.org/val2017/000000344029.jpg,"[134, 146, 224, 224]",centr,2017717.0,"[107, 104, 11, 17]",1.0
2536,http://images.cocodataset.org/val2017/000000344029.jpg,"[241, 250, 224, 224]",top_L,2017717.0,"[0, 0, 11, 17]",1.0
2537,http://images.cocodataset.org/val2017/000000344029.jpg,"[28, 250, 224, 224]",top_R,2017717.0,"[213, 0, 11, 17]",1.0
2538,http://images.cocodataset.org/val2017/000000344029.jpg,"[241, 43, 224, 224]",bot_L,2017717.0,"[0, 207, 11, 17]",1.0
2539,http://images.cocodataset.org/val2017/000000344029.jpg,"[28, 43, 224, 224]",bot_R,2017717.0,"[213, 207, 11, 17]",1.0
2540,http://images.cocodataset.org/val2017/000000078565.jpg,"[236, 153, 224, 224]",centr,2020000.0,"[109, 100, 6, 24]",1.0
2541,http://images.cocodataset.org/val2017/000000078565.jpg,"[345, 253, 224, 224]",top_L,2020000.0,"[0, 0, 6, 24]",1.0
2542,http://images.cocodataset.org/val2017/000000078565.jpg,"[127, 253, 224, 224]",top_R,2020000.0,"[218, 0, 6, 24]",1.0
2543,http://images.cocodataset.org/val2017/000000078565.jpg,"[345, 53, 224, 224]",bot_L,2020000.0,"[0, 200, 6, 24]",1.0
2544,http://images.cocodataset.org/val2017/000000078565.jpg,"[127, 53, 224, 224]",bot_R,2020000.0,"[218, 200, 6, 24]",1.0
2545,http://images.cocodataset.org/val2017/000000233727.jpg,"[108, 98, 224, 224]",centr,2020449.0,"[98, 88, 28, 48]",1.0
2546,http://images.cocodataset.org/val2017/000000233727.jpg,"[206, 186, 224, 224]",top_L,2020449.0,"[0, 0, 28, 48]",1.0
2547,http://images.cocodataset.org/val2017/000000233727.jpg,"[10, 186, 224, 224]",top_R,2020449.0,"[196, 0, 28, 48]",1.0
2548,http://images.cocodataset.org/val2017/000000233727.jpg,"[206, 10, 224, 224]",bot_L,2020449.0,"[0, 176, 28, 48]",1.0
2549,http://images.cocodataset.org/val2017/000000233727.jpg,"[10, 10, 224, 224]",bot_R,2020449.0,"[196, 176, 28, 48]",1.0
2550,http://images.cocodataset.org/val2017/000000344029.jpg,"[268, 121, 224, 224]",centr,2026444.0,"[77, 79, 70, 66]",1.0
2551,http://images.cocodataset.org/val2017/000000344029.jpg,"[345, 200, 224, 224]",top_L,2026444.0,"[0, 0, 70, 66]",1.0
2552,http://images.cocodataset.org/val2017/000000344029.jpg,"[191, 200, 224, 224]",top_R,2026444.0,"[154, 0, 70, 66]",1.0
2553,http://images.cocodataset.org/val2017/000000344029.jpg,"[345, 42, 224, 224]",bot_L,2026444.0,"[0, 158, 70, 66]",1.0
2554,http://images.cocodataset.org/val2017/000000344029.jpg,"[191, 42, 224, 224]",bot_R,2026444.0,"[154, 158, 70, 66]",1.0
2555,http://images.cocodataset.org/val2017/000000423617.jpg,"[222, 146, 224, 224]",centr,2028731.0,"[101, 101, 21, 23]",1.0
2556,http://images.cocodataset.org/val2017/000000423617.jpg,"[323, 247, 224, 224]",top_L,2028731.0,"[0, 0, 21, 23]",1.0
2557,http://images.cocodataset.org/val2017/000000423617.jpg,"[120, 247, 224, 224]",top_R,2028731.0,"[203, 0, 21, 23]",1.0
2558,http://images.cocodataset.org/val2017/000000423617.jpg,"[323, 46, 224, 224]",bot_L,2028731.0,"[0, 201, 21, 23]",1.0
2559,http://images.cocodataset.org/val2017/000000423617.jpg,"[120, 46, 224, 224]",bot_R,2028731.0,"[203, 201, 21, 23]",1.0
2560,http://images.cocodataset.org/val2017/000000230450.jpg,"[270, 146, 224, 224]",centr,2048548.0,"[92, 104, 41, 15]",4.0
