,Unnamed: 0,coco_url,crop_area,crop_type,obj_id,true_bbox,true_class,pred,pred_bbox,pred_class
2884,2884,http://images.cocodataset.org/val2017/000000160772.jpg,"[57, 8, 224, 224]",bot_R,1704075.0,"[215, 215, 9, 9]",1.0,,,
2885,2885,http://images.cocodataset.org/val2017/000000004134.jpg,"[172, 116, 224, 224]",centr,1704075.0,"[86, 70, 53, 84]",1.0,,,
2886,2886,http://images.cocodataset.org/val2017/000000004134.jpg,"[258, 186, 224, 224]",top_L,1704075.0,"[0, 0, 53, 84]",1.0,,,
2887,2887,http://images.cocodataset.org/val2017/000000004134.jpg,"[87, 186, 224, 224]",top_R,1704075.0,"[171, 0, 53, 84]",1.0,,,
2888,2888,http://images.cocodataset.org/val2017/000000004134.jpg,"[258, 46, 224, 224]",bot_L,1704075.0,"[0, 140, 53, 84]",1.0,,,
2889,2889,http://images.cocodataset.org/val2017/000000004134.jpg,"[87, 46, 224, 224]",bot_R,1704075.0,"[171, 140, 53, 84]",1.0,,,
2890,2890,http://images.cocodataset.org/val2017/000000107851.jpg,"[294, 156, 224, 224]",centr,1704075.0,"[104, 95, 15, 33]",1.0,72.24860191345215,"[73, 70, 77, 62]",elephant
2891,2891,http://images.cocodataset.org/val2017/000000107851.jpg,"[398, 251, 224, 224]",top_L,1704075.0,"[0, 0, 15, 33]",1.0,,,
2892,2892,http://images.cocodataset.org/val2017/000000107851.jpg,"[189, 251, 224, 224]",top_R,1704075.0,"[209, 0, 15, 33]",1.0,,,
2893,2893,http://images.cocodataset.org/val2017/000000107851.jpg,"[398, 60, 224, 224]",bot_L,1704075.0,"[0, 191, 15, 33]",1.0,,,
2894,2894,http://images.cocodataset.org/val2017/000000107851.jpg,"[189, 60, 224, 224]",bot_R,1704075.0,"[209, 191, 15, 33]",1.0,,,
2895,2895,http://images.cocodataset.org/val2017/000000433374.jpg,"[156, 96, 224, 224]",centr,1704075.0,"[69, 73, 86, 77]",22.0,,,
2896,2896,http://images.cocodataset.org/val2017/000000433374.jpg,"[225, 169, 224, 224]",top_L,1704075.0,"[0, 0, 86, 77]",22.0,93.73836517333984,"[0, 0, 54, 93]",elephant
2897,2897,http://images.cocodataset.org/val2017/000000433374.jpg,"[87, 169, 224, 224]",top_R,1704075.0,"[138, 0, 86, 77]",22.0,,,
2898,2898,http://images.cocodataset.org/val2017/000000433374.jpg,"[225, 22, 224, 224]",bot_L,1704075.0,"[0, 147, 86, 77]",22.0,81.65317177772522,"[-1, 133, 55, 89]",elephant
2899,2899,http://images.cocodataset.org/val2017/000000433374.jpg,"[87, 22, 224, 224]",bot_R,1704075.0,"[138, 147, 86, 77]",22.0,,,
2900,2900,http://images.cocodataset.org/val2017/000000058384.jpg,"[244, 112, 224, 224]",centr,1704075.0,"[85, 67, 54, 90]",22.0,90.64027070999146,"[100, 78, 31, 64]",elephant
2901,2901,http://images.cocodataset.org/val2017/000000058384.jpg,"[329, 179, 224, 224]",top_L,1704075.0,"[0, 0, 54, 90]",22.0,72.67811894416809,"[2, 1, 35, 63]",elephant
2902,2902,http://images.cocodataset.org/val2017/000000058384.jpg,"[159, 179, 224, 224]",top_R,1704075.0,"[170, 0, 54, 90]",22.0,92.39686727523804,"[194, 1, 29, 62]",elephant
2903,2903,http://images.cocodataset.org/val2017/000000058384.jpg,"[329, 45, 224, 224]",bot_L,1704075.0,"[0, 134, 54, 90]",22.0,,,
2904,2904,http://images.cocodataset.org/val2017/000000058384.jpg,"[159, 45, 224, 224]",bot_R,1704075.0,"[170, 134, 54, 90]",22.0,,,
2905,2905,http://images.cocodataset.org/val2017/000000058384.jpg,"[208, 125, 224, 224]",centr,1704075.0,"[96, 79, 33, 66]",22.0,65.09838700294495,"[24, 61, 137, 94]",elephant
2906,2906,http://images.cocodataset.org/val2017/000000058384.jpg,"[304, 204, 224, 224]",top_L,1704075.0,"[0, 0, 33, 66]",22.0,,,
2907,2907,http://images.cocodataset.org/val2017/000000058384.jpg,"[113, 204, 224, 224]",top_R,1704075.0,"[191, 0, 33, 66]",22.0,,,
2908,2908,http://images.cocodataset.org/val2017/000000058384.jpg,"[304, 46, 224, 224]",bot_L,1704075.0,"[0, 158, 33, 66]",22.0,,,
2909,2909,http://images.cocodataset.org/val2017/000000058384.jpg,"[113, 46, 224, 224]",bot_R,1704075.0,"[191, 158, 33, 66]",22.0,,,
2910,2910,http://images.cocodataset.org/val2017/000000126216.jpg,"[127, 86, 224, 224]",centr,1704075.0,"[62, 65, 100, 94]",22.0,68.98194551467896,"[91, 70, 43, 81]",elephant
2911,2911,http://images.cocodataset.org/val2017/000000126216.jpg,"[189, 151, 224, 224]",top_L,1704075.0,"[0, 0, 100, 94]",22.0,,,
2912,2912,http://images.cocodataset.org/val2017/000000126216.jpg,"[65, 151, 224, 224]",top_R,1704075.0,"[124, 0, 100, 94]",22.0,89.51891660690308,"[180, 0, 43, 82]",elephant
2913,2913,http://images.cocodataset.org/val2017/000000126216.jpg,"[189, 21, 224, 224]",bot_L,1704075.0,"[0, 130, 100, 94]",22.0,,,
2914,2914,http://images.cocodataset.org/val2017/000000126216.jpg,"[65, 21, 224, 224]",bot_R,1704075.0,"[124, 130, 100, 94]",22.0,90.88402390480042,"[179, 142, 44, 81]",elephant
2915,2915,http://images.cocodataset.org/val2017/000000058384.jpg,"[182, 117, 224, 224]",centr,1704075.0,"[91, 71, 42, 82]",22.0,99.72932934761047,"[86, 87, 52, 44]",elephant
2916,2916,http://images.cocodataset.org/val2017/000000058384.jpg,"[273, 188, 224, 224]",top_L,1704075.0,"[0, 0, 42, 82]",22.0,62.069958448410034,"[0, 0, 47, 40]",elephant
2917,2917,http://images.cocodataset.org/val2017/000000058384.jpg,"[91, 188, 224, 224]",top_R,1704075.0,"[182, 0, 42, 82]",22.0,,,
2918,2918,http://images.cocodataset.org/val2017/000000058384.jpg,"[273, 46, 224, 224]",bot_L,1704075.0,"[0, 142, 42, 82]",22.0,91.44549369812012,"[0, 186, 44, 33]",elephant
2919,2919,http://images.cocodataset.org/val2017/000000058384.jpg,"[91, 46, 224, 224]",bot_R,1704075.0,"[182, 142, 42, 82]",22.0,78.80463600158691,"[173, 177, 49, 45]",elephant
2920,2920,http://images.cocodataset.org/val2017/000000107851.jpg,"[122, 156, 224, 224]",centr,1704075.0,"[90, 93, 45, 38]",22.0,90.69439172744751,"[74, 61, 76, 101]",elephant
2921,2921,http://images.cocodataset.org/val2017/000000107851.jpg,"[212, 249, 224, 224]",top_L,1704075.0,"[0, 0, 45, 38]",22.0,84.47316288948059,"[8, 1, 64, 106]",elephant
2922,2922,http://images.cocodataset.org/val2017/000000107851.jpg,"[33, 249, 224, 224]",top_R,1704075.0,"[179, 0, 45, 38]",22.0,71.32459282875061,"[149, 2, 67, 104]",elephant
2923,2923,http://images.cocodataset.org/val2017/000000107851.jpg,"[212, 63, 224, 224]",bot_L,1704075.0,"[0, 186, 45, 38]",22.0,,,
2924,2924,http://images.cocodataset.org/val2017/000000107851.jpg,"[33, 63, 224, 224]",bot_R,1704075.0,"[179, 186, 45, 38]",22.0,,,
2925,2925,http://images.cocodataset.org/val2017/000000564133.jpg,"[132, 121, 224, 224]",centr,1704075.0,"[74, 59, 77, 106]",22.0,75.84827542304993,"[82, 57, 92, 98]",elephant
2926,2926,http://images.cocodataset.org/val2017/000000564133.jpg,"[206, 180, 224, 224]",top_L,1704075.0,"[0, 0, 77, 106]",22.0,,,
2927,2927,http://images.cocodataset.org/val2017/000000564133.jpg,"[59, 180, 224, 224]",top_R,1704075.0,"[147, 0, 77, 106]",22.0,,,
2928,2928,http://images.cocodataset.org/val2017/000000564133.jpg,"[206, 62, 224, 224]",bot_L,1704075.0,"[0, 118, 77, 106]",22.0,,,
2929,2929,http://images.cocodataset.org/val2017/000000564133.jpg,"[59, 62, 224, 224]",bot_R,1704075.0,"[147, 118, 77, 106]",22.0,,,
2930,2930,http://images.cocodataset.org/val2017/000000564133.jpg,"[75, 124, 224, 224]",centr,1704075.0,"[74, 64, 76, 95]",22.0,88.03178668022156,"[64, 72, 91, 77]",elephant
2931,2931,http://images.cocodataset.org/val2017/000000564133.jpg,"[149, 188, 224, 224]",top_L,1704075.0,"[0, 0, 76, 95]",22.0,72.07651138305664,"[0, 0, 88, 78]",elephant
2932,2932,http://images.cocodataset.org/val2017/000000564133.jpg,"[1, 188, 224, 224]",top_R,1704075.0,"[148, 0, 76, 95]",22.0,74.49527382850647,"[132, 1, 86, 75]",elephant
2933,2933,http://images.cocodataset.org/val2017/000000564133.jpg,"[149, 59, 224, 224]",bot_L,1704075.0,"[0, 129, 76, 95]",22.0,64.13888335227966,"[0, 137, 89, 86]",elephant
2934,2934,http://images.cocodataset.org/val2017/000000564133.jpg,"[1, 59, 224, 224]",bot_R,1704075.0,"[148, 129, 76, 95]",22.0,89.02071118354797,"[132, 140, 87, 82]",elephant
2935,2935,http://images.cocodataset.org/val2017/000000474170.jpg,"[226, 132, 224, 224]",centr,1704075.0,"[66, 73, 93, 78]",22.0,96.49448990821838,"[80, 76, 62, 69]",frisbee
2936,2936,http://images.cocodataset.org/val2017/000000474170.jpg,"[292, 205, 224, 224]",top_L,1704075.0,"[0, 0, 93, 78]",22.0,,,
2937,2937,http://images.cocodataset.org/val2017/000000474170.jpg,"[161, 205, 224, 224]",top_R,1704075.0,"[131, 0, 93, 78]",22.0,,,
2938,2938,http://images.cocodataset.org/val2017/000000474170.jpg,"[292, 59, 224, 224]",bot_L,1704075.0,"[0, 146, 93, 78]",22.0,90.98862409591675,"[2, 156, 60, 69]",frisbee
2939,2939,http://images.cocodataset.org/val2017/000000474170.jpg,"[161, 59, 224, 224]",bot_R,1704075.0,"[131, 146, 93, 78]",22.0,82.56136775016785,"[156, 159, 61, 64]",frisbee
2940,2940,http://images.cocodataset.org/val2017/000000409198.jpg,"[114, 95, 224, 224]",centr,1704075.0,"[78, 79, 67, 66]",34.0,98.81973266601562,"[100, 101, 21, 18]",cup
2941,2941,http://images.cocodataset.org/val2017/000000409198.jpg,"[192, 174, 224, 224]",top_L,1704075.0,"[0, 0, 67, 66]",34.0,92.91002750396729,"[0, 0, 19, 18]",cup
2942,2942,http://images.cocodataset.org/val2017/000000409198.jpg,"[35, 174, 224, 224]",top_R,1704075.0,"[157, 0, 67, 66]",34.0,74.16684031486511,"[203, 0, 21, 19]",cup
2943,2943,http://images.cocodataset.org/val2017/000000409198.jpg,"[192, 16, 224, 224]",bot_L,1704075.0,"[0, 158, 67, 66]",34.0,96.05095982551575,"[0, 203, 19, 19]",cup
2944,2944,http://images.cocodataset.org/val2017/000000409198.jpg,"[35, 16, 224, 224]",bot_R,1704075.0,"[157, 158, 67, 66]",34.0,96.11337184906006,"[203, 203, 20, 20]",cup
2945,2945,http://images.cocodataset.org/val2017/000000275198.jpg,"[294, 128, 224, 224]",centr,1704075.0,"[102, 102, 19, 20]",47.0,60.325342416763306,"[96, 102, 37, 25]",spoon
2946,2946,http://images.cocodataset.org/val2017/000000275198.jpg,"[396, 230, 224, 224]",top_L,1704075.0,"[0, 0, 19, 20]",47.0,,,
2947,2947,http://images.cocodataset.org/val2017/000000275198.jpg,"[191, 230, 224, 224]",top_R,1704075.0,"[205, 0, 19, 20]",47.0,,,
2948,2948,http://images.cocodataset.org/val2017/000000275198.jpg,"[396, 26, 224, 224]",bot_L,1704075.0,"[0, 204, 19, 20]",47.0,,,
2949,2949,http://images.cocodataset.org/val2017/000000275198.jpg,"[191, 26, 224, 224]",bot_R,1704075.0,"[205, 204, 19, 20]",47.0,,,
2950,2950,http://images.cocodataset.org/val2017/000000275198.jpg,"[225, 139, 224, 224]",centr,1704075.0,"[98, 101, 28, 22]",50.0,70.10883092880249,"[86, 92, 56, 36]",bowl
2951,2951,http://images.cocodataset.org/val2017/000000275198.jpg,"[323, 240, 224, 224]",top_L,1704075.0,"[0, 0, 28, 22]",50.0,,,
2952,2952,http://images.cocodataset.org/val2017/000000275198.jpg,"[127, 240, 224, 224]",top_R,1704075.0,"[196, 0, 28, 22]",50.0,,,
2953,2953,http://images.cocodataset.org/val2017/000000275198.jpg,"[323, 38, 224, 224]",bot_L,1704075.0,"[0, 202, 28, 22]",50.0,,,
2954,2954,http://images.cocodataset.org/val2017/000000275198.jpg,"[127, 38, 224, 224]",bot_R,1704075.0,"[196, 202, 28, 22]",50.0,64.03952836990356,"[172, 185, 50, 34]",bowl
2955,2955,http://images.cocodataset.org/val2017/000000275198.jpg,"[296, 156, 224, 224]",centr,1704075.0,"[84, 92, 56, 40]",51.0,98.80863428115845,"[72, 59, 85, 99]",cake
2956,2956,http://images.cocodataset.org/val2017/000000275198.jpg,"[380, 248, 224, 224]",top_L,1704075.0,"[0, 0, 56, 40]",51.0,,,
2957,2957,http://images.cocodataset.org/val2017/000000275198.jpg,"[212, 248, 224, 224]",top_R,1704075.0,"[168, 0, 56, 40]",51.0,64.74627256393433,"[136, 0, 87, 91]",cake
2958,2958,http://images.cocodataset.org/val2017/000000275198.jpg,"[380, 64, 224, 224]",bot_L,1704075.0,"[0, 184, 56, 40]",51.0,93.18640232086182,"[1, 116, 104, 102]",cake
2959,2959,http://images.cocodataset.org/val2017/000000275198.jpg,"[212, 64, 224, 224]",bot_R,1704075.0,"[168, 184, 56, 40]",51.0,90.25322794914246,"[136, 117, 86, 100]",cake
2960,2960,http://images.cocodataset.org/val2017/000000377368.jpg,"[311, 78, 224, 224]",centr,1704075.0,"[65, 68, 94, 89]",61.0,,,
2961,2961,http://images.cocodataset.org/val2017/000000377368.jpg,"[376, 146, 224, 224]",top_L,1704075.0,"[0, 0, 94, 89]",61.0,,,
2962,2962,http://images.cocodataset.org/val2017/000000377368.jpg,"[246, 146, 224, 224]",top_R,1704075.0,"[130, 0, 94, 89]",61.0,,,
2963,2963,http://images.cocodataset.org/val2017/000000377368.jpg,"[376, 11, 224, 224]",bot_L,1704075.0,"[0, 135, 94, 89]",61.0,,,
2964,2964,http://images.cocodataset.org/val2017/000000377368.jpg,"[246, 11, 224, 224]",bot_R,1704075.0,"[130, 135, 94, 89]",61.0,,,
2965,2965,http://images.cocodataset.org/val2017/000000558114.jpg,"[118, 150, 224, 224]",centr,1704075.0,"[101, 106, 22, 12]",73.0,67.33174324035645,"[86, 65, 59, 95]",book
2966,2966,http://images.cocodataset.org/val2017/000000558114.jpg,"[219, 256, 224, 224]",top_L,1704075.0,"[0, 0, 22, 12]",73.0,,,
2967,2967,http://images.cocodataset.org/val2017/000000558114.jpg,"[17, 256, 224, 224]",top_R,1704075.0,"[202, 0, 22, 12]",73.0,,,
2968,2968,http://images.cocodataset.org/val2017/000000558114.jpg,"[219, 44, 224, 224]",bot_L,1704075.0,"[0, 212, 22, 12]",73.0,,,
2969,2969,http://images.cocodataset.org/val2017/000000558114.jpg,"[17, 44, 224, 224]",bot_R,1704075.0,"[202, 212, 22, 12]",73.0,,,
2970,2970,http://images.cocodataset.org/val2017/000000458255.jpg,"[104, 110, 224, 224]",centr,1704075.0,"[78, 61, 68, 101]",84.0,98.81472587585449,"[71, 65, 81, 94]",teddy bear
2971,2971,http://images.cocodataset.org/val2017/000000458255.jpg,"[182, 171, 224, 224]",top_L,1704075.0,"[0, 0, 68, 101]",84.0,97.66668677330017,"[1, -1, 78, 94]",teddy bear
2972,2972,http://images.cocodataset.org/val2017/000000458255.jpg,"[26, 171, 224, 224]",top_R,1704075.0,"[156, 0, 68, 101]",84.0,96.88283205032349,"[139, 0, 84, 93]",teddy bear
2973,2973,http://images.cocodataset.org/val2017/000000458255.jpg,"[182, 48, 224, 224]",bot_L,1704075.0,"[0, 123, 68, 101]",84.0,98.30701947212219,"[2, 132, 76, 90]",teddy bear
2974,2974,http://images.cocodataset.org/val2017/000000458255.jpg,"[26, 48, 224, 224]",bot_R,1704075.0,"[156, 123, 68, 101]",84.0,76.92845463752747,"[141, 134, 82, 87]",teddy bear
2975,2975,http://images.cocodataset.org/val2017/000000082180.jpg,"[279, 102, 224, 224]",centr,1704075.0,"[73, 67, 78, 91]",88.0,99.24787878990173,"[78, 59, 67, 105]",suitcase
2976,2976,http://images.cocodataset.org/val2017/000000082180.jpg,"[352, 169, 224, 224]",top_L,1704075.0,"[0, 0, 78, 91]",88.0,61.07239127159119,"[4, 6, 64, 97]",suitcase
2977,2977,http://images.cocodataset.org/val2017/000000082180.jpg,"[206, 169, 224, 224]",top_R,1704075.0,"[146, 0, 78, 91]",88.0,62.95323371887207,"[159, 6, 63, 98]",suitcase
2978,2978,http://images.cocodataset.org/val2017/000000082180.jpg,"[352, 36, 224, 224]",bot_L,1704075.0,"[0, 133, 78, 91]",88.0,98.62468242645264,"[2, 67, 71, 158]",suitcase
2979,2979,http://images.cocodataset.org/val2017/000000082180.jpg,"[206, 36, 224, 224]",bot_R,1704075.0,"[146, 133, 78, 91]",88.0,98.02553653717041,"[160, 115, 60, 106]",suitcase
2980,2980,http://images.cocodataset.org/val2017/000000417249.jpg,"[85, 333, 224, 224]",centr,1704075.0,"[78, 60, 68, 104]",33.0,99.51606392860413,"[86, 81, 53, 57]",suitcase
2981,2981,http://images.cocodataset.org/val2017/000000417249.jpg,"[163, 393, 224, 224]",top_L,1704075.0,"[0, 0, 68, 104]",33.0,,,
2982,2982,http://images.cocodataset.org/val2017/000000417249.jpg,"[7, 393, 224, 224]",top_R,1704075.0,"[156, 0, 68, 104]",33.0,,,
2983,2983,http://images.cocodataset.org/val2017/000000417249.jpg,"[163, 273, 224, 224]",bot_L,1704075.0,"[0, 120, 68, 104]",33.0,72.26834297180176,"[1, 164, 51, 56]",suitcase
2984,2984,http://images.cocodataset.org/val2017/000000417249.jpg,"[7, 273, 224, 224]",bot_R,1704075.0,"[156, 120, 68, 104]",33.0,92.63356924057007,"[172, 164, 52, 56]",suitcase
2985,2985,http://images.cocodataset.org/val2017/000000012280.jpg,"[87, 232, 224, 224]",centr,1704075.0,"[87, 82, 50, 59]",33.0,88.24287056922913,"[95, 77, 40, 58]",suitcase
2986,2986,http://images.cocodataset.org/val2017/000000012280.jpg,"[174, 314, 224, 224]",top_L,1704075.0,"[0, 0, 50, 59]",33.0,,,
2987,2987,http://images.cocodataset.org/val2017/000000012280.jpg,"[0, 314, 224, 224]",top_R,1704075.0,"[174, 0, 50, 59]",33.0,,,
2988,2988,http://images.cocodataset.org/val2017/000000012280.jpg,"[174, 149, 224, 224]",bot_L,1704075.0,"[0, 165, 50, 59]",33.0,,,
2989,2989,http://images.cocodataset.org/val2017/000000012280.jpg,"[0, 149, 224, 224]",bot_R,1704075.0,"[174, 165, 50, 59]",33.0,65.23245573043823,"[184, 151, 38, 64]",suitcase
2990,2990,http://images.cocodataset.org/val2017/000000308328.jpg,"[206, 106, 224, 224]",centr,1704075.0,"[90, 77, 44, 69]",33.0,,,
2991,2991,http://images.cocodataset.org/val2017/000000308328.jpg,"[296, 183, 224, 224]",top_L,1704075.0,"[0, 0, 44, 69]",33.0,,,
2992,2992,http://images.cocodataset.org/val2017/000000308328.jpg,"[116, 183, 224, 224]",top_R,1704075.0,"[180, 0, 44, 69]",33.0,,,
2993,2993,http://images.cocodataset.org/val2017/000000308328.jpg,"[296, 28, 224, 224]",bot_L,1704075.0,"[0, 155, 44, 69]",33.0,,,
2994,2994,http://images.cocodataset.org/val2017/000000308328.jpg,"[116, 28, 224, 224]",bot_R,1704075.0,"[180, 155, 44, 69]",33.0,,,
2995,2995,http://images.cocodataset.org/val2017/000000417249.jpg,"[96, 176, 224, 224]",centr,1704075.0,"[75, 86, 75, 52]",33.0,98.78508448600769,"[57, 64, 109, 96]",truck
2996,2996,http://images.cocodataset.org/val2017/000000417249.jpg,"[171, 262, 224, 224]",top_L,1704075.0,"[0, 0, 75, 52]",33.0,92.6837146282196,"[0, 0, 107, 93]",truck
2997,2997,http://images.cocodataset.org/val2017/000000417249.jpg,"[22, 262, 224, 224]",top_R,1704075.0,"[149, 0, 75, 52]",33.0,96.09943628311157,"[117, -2, 105, 96]",truck
2998,2998,http://images.cocodataset.org/val2017/000000417249.jpg,"[171, 90, 224, 224]",bot_L,1704075.0,"[0, 172, 75, 52]",33.0,98.09098243713379,"[0, 134, 108, 91]",truck
2999,2999,http://images.cocodataset.org/val2017/000000417249.jpg,"[22, 90, 224, 224]",bot_R,1704075.0,"[149, 172, 75, 52]",33.0,98.25798869132996,"[117, 133, 105, 92]",truck
3000,3000,http://images.cocodataset.org/val2017/000000313588.jpg,"[171, 180, 224, 224]",centr,1704075.0,"[59, 68, 106, 87]",8.0,99.37080144882202,"[88, 69, 51, 92]",person
3001,3001,http://images.cocodataset.org/val2017/000000313588.jpg,"[230, 248, 224, 224]",top_L,1704075.0,"[0, 0, 106, 87]",8.0,99.93810653686523,"[1, 5, 44, 86]",person
3002,3002,http://images.cocodataset.org/val2017/000000313588.jpg,"[112, 248, 224, 224]",top_R,1704075.0,"[118, 0, 106, 87]",8.0,99.65580105781555,"[181, 3, 43, 87]",person
3003,3003,http://images.cocodataset.org/val2017/000000313588.jpg,"[230, 111, 224, 224]",bot_L,1704075.0,"[0, 137, 106, 87]",8.0,99.20816421508789,"[1, 137, 43, 84]",person
3004,3004,http://images.cocodataset.org/val2017/000000313588.jpg,"[112, 111, 224, 224]",bot_R,1704075.0,"[118, 137, 106, 87]",8.0,98.57109189033508,"[181, 137, 42, 83]",person
3005,3005,http://images.cocodataset.org/val2017/000000161978.jpg,"[172, 96, 224, 224]",centr,1704075.0,"[90, 67, 44, 91]",1.0,,,
3006,3006,http://images.cocodataset.org/val2017/000000161978.jpg,"[262, 163, 224, 224]",top_L,1704075.0,"[0, 0, 44, 91]",1.0,,,
3007,3007,http://images.cocodataset.org/val2017/000000161978.jpg,"[82, 163, 224, 224]",top_R,1704075.0,"[180, 0, 44, 91]",1.0,,,
3008,3008,http://images.cocodataset.org/val2017/000000161978.jpg,"[262, 30, 224, 224]",bot_L,1704075.0,"[0, 133, 44, 91]",1.0,,,
3009,3009,http://images.cocodataset.org/val2017/000000161978.jpg,"[82, 30, 224, 224]",bot_R,1704075.0,"[180, 133, 44, 91]",1.0,79.79632019996643,"[210, 189, 13, 30]",person
3010,3010,http://images.cocodataset.org/val2017/000000239274.jpg,"[238, 268, 224, 224]",centr,1704075.0,"[105, 95, 14, 35]",1.0,99.9010682106018,"[82, 64, 58, 91]",person
3011,3011,http://images.cocodataset.org/val2017/000000239274.jpg,"[343, 363, 224, 224]",top_L,1704075.0,"[0, 0, 14, 35]",1.0,99.64492917060852,"[0, 3, 57, 77]",person
3012,3012,http://images.cocodataset.org/val2017/000000239274.jpg,"[133, 363, 224, 224]",top_R,1704075.0,"[210, 0, 14, 35]",1.0,98.96599650382996,"[168, 3, 56, 80]",person
3013,3013,http://images.cocodataset.org/val2017/000000239274.jpg,"[343, 174, 224, 224]",bot_L,1704075.0,"[0, 189, 14, 35]",1.0,99.62941408157349,"[1, 129, 57, 80]",person
3014,3014,http://images.cocodataset.org/val2017/000000239274.jpg,"[133, 174, 224, 224]",bot_R,1704075.0,"[210, 189, 14, 35]",1.0,99.23473596572876,"[166, 128, 56, 84]",person
3015,3015,http://images.cocodataset.org/val2017/000000540414.jpg,"[144, 122, 224, 224]",centr,1704075.0,"[84, 67, 55, 91]",1.0,,,
3016,3016,http://images.cocodataset.org/val2017/000000540414.jpg,"[228, 189, 224, 224]",top_L,1704075.0,"[0, 0, 55, 91]",1.0,,,
3017,3017,http://images.cocodataset.org/val2017/000000540414.jpg,"[59, 189, 224, 224]",top_R,1704075.0,"[169, 0, 55, 91]",1.0,,,
3018,3018,http://images.cocodataset.org/val2017/000000540414.jpg,"[228, 56, 224, 224]",bot_L,1704075.0,"[0, 133, 55, 91]",1.0,,,
3019,3019,http://images.cocodataset.org/val2017/000000540414.jpg,"[59, 56, 224, 224]",bot_R,1704075.0,"[169, 133, 55, 91]",1.0,,,
3020,3020,http://images.cocodataset.org/val2017/000000107851.jpg,"[132, 137, 224, 224]",centr,1704075.0,"[109, 103, 7, 18]",1.0,,,
3021,3021,http://images.cocodataset.org/val2017/000000107851.jpg,"[241, 240, 224, 224]",top_L,1704075.0,"[0, 0, 7, 18]",1.0,,,
3022,3022,http://images.cocodataset.org/val2017/000000107851.jpg,"[24, 240, 224, 224]",top_R,1704075.0,"[217, 0, 7, 18]",1.0,,,
3023,3023,http://images.cocodataset.org/val2017/000000107851.jpg,"[241, 34, 224, 224]",bot_L,1704075.0,"[0, 206, 7, 18]",1.0,,,
3024,3024,http://images.cocodataset.org/val2017/000000107851.jpg,"[24, 34, 224, 224]",bot_R,1704075.0,"[217, 206, 7, 18]",1.0,,,
3025,3025,http://images.cocodataset.org/val2017/000000066038.jpg,"[85, 148, 224, 224]",centr,1704075.0,"[76, 98, 72, 28]",1.0,62.397968769073486,"[103, 97, 14, 26]",person
3026,3026,http://images.cocodataset.org/val2017/000000066038.jpg,"[161, 246, 224, 224]",top_L,1704075.0,"[0, 0, 72, 28]",1.0,,,
3027,3027,http://images.cocodataset.org/val2017/000000066038.jpg,"[9, 246, 224, 224]",top_R,1704075.0,"[152, 0, 72, 28]",1.0,,,
3028,3028,http://images.cocodataset.org/val2017/000000066038.jpg,"[161, 50, 224, 224]",bot_L,1704075.0,"[0, 196, 72, 28]",1.0,65.10274410247803,"[0, 196, 12, 26]",person
3029,3029,http://images.cocodataset.org/val2017/000000066038.jpg,"[9, 50, 224, 224]",bot_R,1704075.0,"[152, 196, 72, 28]",1.0,90.68846702575684,"[211, 196, 12, 26]",person
3030,3030,http://images.cocodataset.org/val2017/000000239274.jpg,"[230, 262, 224, 224]",centr,1704075.0,"[106, 98, 12, 28]",1.0,72.94483184814453,"[101, 100, 17, 27]",person
3031,3031,http://images.cocodataset.org/val2017/000000239274.jpg,"[336, 360, 224, 224]",top_L,1704075.0,"[0, 0, 12, 28]",1.0,,,
3032,3032,http://images.cocodataset.org/val2017/000000239274.jpg,"[124, 360, 224, 224]",top_R,1704075.0,"[212, 0, 12, 28]",1.0,62.93686032295227,"[205, 1, 16, 24]",person
3033,3033,http://images.cocodataset.org/val2017/000000239274.jpg,"[336, 164, 224, 224]",bot_L,1704075.0,"[0, 196, 12, 28]",1.0,,,
3034,3034,http://images.cocodataset.org/val2017/000000239274.jpg,"[124, 164, 224, 224]",bot_R,1704075.0,"[212, 196, 12, 28]",1.0,,,
3035,3035,http://images.cocodataset.org/val2017/000000239274.jpg,"[251, 290, 224, 224]",centr,1704075.0,"[103, 100, 18, 23]",1.0,99.5105504989624,"[76, 64, 69, 102]",person
3036,3036,http://images.cocodataset.org/val2017/000000239274.jpg,"[354, 390, 224, 224]",top_L,1704075.0,"[0, 0, 18, 23]",1.0,97.52775430679321,"[0, 4, 63, 107]",person
3037,3037,http://images.cocodataset.org/val2017/000000239274.jpg,"[148, 390, 224, 224]",top_R,1704075.0,"[206, 0, 18, 23]",1.0,98.13119173049927,"[159, 8, 63, 100]",person
3038,3038,http://images.cocodataset.org/val2017/000000239274.jpg,"[354, 189, 224, 224]",bot_L,1704075.0,"[0, 201, 18, 23]",1.0,99.86253380775452,"[0, 124, 64, 92]",person
3039,3039,http://images.cocodataset.org/val2017/000000239274.jpg,"[148, 189, 224, 224]",bot_R,1704075.0,"[206, 201, 18, 23]",1.0,99.86758232116699,"[160, 128, 61, 90]",person
3040,3040,http://images.cocodataset.org/val2017/000000390555.jpg,"[106, 62, 224, 224]",centr,1704075.0,"[79, 59, 66, 106]",1.0,,,
3041,3041,http://images.cocodataset.org/val2017/000000390555.jpg,"[185, 121, 224, 224]",top_L,1704075.0,"[0, 0, 66, 106]",1.0,,,
3042,3042,http://images.cocodataset.org/val2017/000000390555.jpg,"[27, 121, 224, 224]",top_R,1704075.0,"[158, 0, 66, 106]",1.0,,,
